shots,shots_against,goals,goals_against,saves,assists,score,mvp,shooting_percentage,bpm,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_stolen_big,amount_collected_small,amount_stolen_small,count_collected_big,count_stolen_big,count_collected_small,count_stolen_small,amount_overfill,amount_overfill_stolen,amount_used_while_supersonic,time_zero_boost,percent_zero_boost,time_full_boost,percent_full_boost,time_boost_0_25,time_boost_25_50,time_boost_50_75,time_boost_75_100,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,avg_speed,total_distance,time_supersonic_speed,time_boost_speed,time_slow_speed,time_ground,time_low_air,time_high_air,time_powerslide,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_name
2,10,1,1,3,0,502,True,50,522,541.7857,46.11,3034,948,2205,570,829,378,24,6,75,34,170,3,613,46.72,13.904762,27.89,8.300595,129.54,81.68,49.77,69.18,39.234333,24.738771,15.074054,20.952843,1666,544270,79.46,139.15,123.01,189.71,120.65,31.28,5.57,56,0.1,72.434784,36.007847,40.73239,23.259762,55.52921,35.31495,9.155836,2882,2883,2819,3740,124.66,103.19,113.77,179.83,161.8,244.27,97.36,125.7,102.8,108.6,108.7,36.490837,33.303085,30.206078,52.63882,47.36118,71.50133,28.498669,37.410713,30.595238,32.32143,32.35119,0,2,Oski
2,6,0,2,0,0,290,False,0,518,516.1866,45.77,3375,734,2430,500,945,234,27,5,83,20,287,1,554,65.18,16.614836,29.24,7.45348,166.29,70.13,56.07,99.71,42.39929,17.881182,14.296278,25.423254,1646,628923,84.52,166.46,146.79,193.75,159.27,44.74,8.5,73,0.12,71.565216,36.903233,41.848305,21.24846,48.710278,40.041733,11.247989,2605,2398,2779,3605,164.91,135.26,97.61,233.33,164.44,276.44,121.33,130.6,128.2,147.2,118.3,41.45759,24.538689,34.003716,58.659523,41.34047,69.497444,30.50255,33.29085,32.679073,37.522305,30.155495,5,2,Oski
4,8,2,2,2,2,558,True,50,451,463.82455,40.55,2700,593,1634,232,1066,361,20,3,89,32,374,67,442,60.75,17.393421,25.62,7.3352995,175.57,89.44,43.93,53.69,48.41574,24.664257,12.114276,14.805725,1646,562795,80.4,143.37,148.01,197.8,153.7,20.28,6.23,59,0.11,71.565216,39.811176,38.56313,21.625692,53.203506,41.341652,5.454839,2755,2448,3164,3527,141.02,130.02,100.73,196.98,174.8,280.36,91.42,92.3,128,114.5,112.2,37.932053,27.094707,34.973236,52.98295,47.01705,75.41019,24.589813,26.426548,36.647865,32.78266,32.124146,2,0,Oski
6,9,0,0,2,2,407,False,0,489,487.50684,41.81,2673,390,1901,144,772,246,21,2,67,21,192,62,541,63.9,19.423672,19.45,5.912214,137.32,52.49,59.85,66.43,43.443325,16.60603,18.93448,21.016167,1692,543934,80.29,148.65,111.32,180.93,138.11,21.21,8,74,0.11,73.565216,32.716156,43.687176,23.59666,53.17561,40.590744,6.233652,2831,2896,2785,3874,139.96,119.49,80.8,206.75,133.51,219.22,121.04,104.6,144.7,115.9,131,41.134464,23.747246,35.118294,60.762356,39.237637,64.4272,35.572796,31.795244,43.984436,35.230103,39.82005,2,1,Oski
3,4,0,2,0,0,84,False,0,523,486.66397,43.44,2594,1061,1856,716,738,345,21,8,63,29,169,83,516,45.53,14.236578,18.06,5.647103,132.56,63.75,46.35,66.3,42.905228,20.633738,15.001941,21.45909,1677,518055,67.83,141.67,110.66,158.78,141.8,19.59,7.25,66,0.11,72.91304,34.56397,44.24975,21.186281,49.592403,44.28897,6.118624,2980,3013,2934,3837,96.6,101.6,121.96,149.71,170.46,201.73,118.44,106.7,115.4,98.8,109.6,30.172413,38.093452,31.734133,46.759537,53.240463,63.007156,36.99285,33.36356,36.083923,30.893343,34.270348,1,3,Oski
0,5,0,0,0,0,2,False,0,465,335.0531,15.98,184,60,99,0,85,60,1,0,7,5,0,0,24,13.25,40.21244,1.74,5.2807283,21.32,4.33,1.74,0.75,75.76404,15.387349,6.183369,2.6652453,1806,59275,14.01,9.52,9.38,15.42,17.49,0,0.62,5,0.12,78.521736,28.501972,28.927376,42.570644,46.85506,53.14494,0,4357,5076,3177,5115,14.68,6.85,11.38,18.32,14.59,9.3,23.61,8.5,16.4,8.5,18.3,44.606503,34.579155,20.814342,55.66697,44.33303,28.258888,71.74111,25.796661,49.77238,25.796661,55.53869,0,0,Oski
2,9,0,1,0,0,122,False,0,490,499.21033,44.44,2634,489,1969,232,665,257,22,3,59,22,243,67,589,63.12,19.93809,30.67,9.687915,167.78,56.83,46.07,50.64,52.21586,17.686419,14.337731,15.75999,1811,570779,115.24,122.46,84.8,154.47,134.81,33.22,6.89,64,0.11,78.73913,26.294573,37.97209,35.733334,47.897675,41.80155,10.300776,2841,2445,3103,3711,134.31,109.48,78.7,187.09,135.4,195.78,126.71,74.9,149.3,110.7,109.1,41.647804,24.403856,33.94834,58.014202,41.985798,60.708862,39.29114,23.659107,47.16028,34.967464,34.462067,1,0,Oski
2,9,0,1,0,0,122,False,0,490,498.80066,44.44,2634,489,1969,232,665,257,22,3,59,22,243,67,589,63.15,19.931196,30.72,9.695745,168.08,56.74,46.15,50.64,52.26206,17.642487,14.349679,15.74578,1810,570777,115.26,123.12,84.35,154.33,135.1,33.29,6.92,65,0.11,78.695656,26.136398,38.149536,35.71406,47.82164,41.86292,10.315444,2842,2446,3102,3708,134.66,109.53,78.54,187.38,135.34,195.7,127.03,74.5,149.5,110.3,109.2,41.72528,24.336132,33.938583,58.062717,41.937283,60.638927,39.361076,23.513445,47.1847,34.812523,34.465347,1,0,Oski
3,8,3,1,1,0,636,True,100,507,489.4765,42.32,2752,659,1967,475,785,184,21,5,69,16,134,25,530,58.06,17.211123,23.05,6.832869,167.53,56.63,40.98,63.43,50.987614,17.235292,12.472228,19.304867,1680,531014,84.94,132.67,127.43,173.32,147.02,24.7,5.73,53,0.11,73.04348,36.93195,38.450615,24.617435,50.23185,42.609547,7.1585894,2819,2588,3103,3613,164.54,92.71,87.79,214.75,130.29,234.01,111.03,94.3,139.8,104.1,104,47.68723,25.443428,26.86935,62.239166,37.760838,67.82113,32.17888,27.953993,41.441868,30.859074,30.829432,1,1,Oski
3,8,3,1,1,0,636,True,100,504,487.26004,42.61,2741,659,1967,475,774,184,21,5,68,16,134,25,530,58.04,17.196018,23.08,6.8381133,167.99,56.7,40.9,63.28,51.080975,17.240856,12.436526,19.241646,1683,530864,84.56,133.33,127.17,173.62,146.75,24.69,5.98,55,0.11,73.17391,36.85446,38.639656,24.505882,50.315887,42.528835,7.1552773,2815,2588,3096,3615,164.58,92.57,87.92,215.05,130.01,234.05,111.02,93.4,139.5,104.5,103.4,47.694668,25.478888,26.82644,62.322495,37.6775,67.82681,32.173183,27.672436,41.330887,30.96113,30.635223,1,1,Oski
4,19,0,2,6,1,713,False,0,495,483.95798,48.47,5742,1402,4012,841,1730,561,48,10,144,38,833,170,917,112.57,15.813058,68.41,9.609766,293.07,127.89,106.05,174.79,41.75976,18.22314,15.111143,24.905956,1657,1153980,178.85,283.38,254.57,370.71,304.26,41.83,18.18,172,0.11,72.04348,35.514786,39.53404,24.95117,51.717358,42.446987,5.8356586,2973,2803,3145,3605,343.78,215.78,157.24,451.72,265.08,532.38,184.42,233.4,242,220.1,257.1,47.960377,21.936384,30.103235,63.018974,36.981026,74.27177,25.728237,32.786423,33.99449,30.918133,36.11564,0,3,Oski
4,19,0,2,6,1,713,False,0,496,484.92523,48.47,5742,1402,4012,841,1730,561,48,10,144,38,833,170,917,112.15,15.785547,68.43,9.631787,292.53,127.5,105.8,174.6,41.764343,18.203102,15.105006,24.927542,1659,1154021,178.34,283.1,253.94,370.59,302.99,41.81,18.55,172,0.11,72.13043,35.49722,39.57337,24.929407,51.802517,42.353127,5.844365,2963,2783,3144,3605,342.89,215.49,157.01,450.85,264.54,531.5,183.89,232.7,242.2,220.7,255.6,47.9305,21.947468,30.12203,63.02157,36.97843,74.295135,25.70486,32.753426,34.090588,31.06438,35.97669,0,3,Oski
3,5,2,2,1,0,398,False,66.666664,475,478.1078,40.44,2648,642,1621,340,1027,302,18,4,84,26,197,62,348,52.28,15.732298,27.86,8.3837385,172.23,74.19,37.4,53.12,51.115925,22.018757,11.099899,15.765418,1618,519466,80.81,121.17,141.6,180.18,148.36,15.04,9.13,76,0.12,70.347824,41.213108,35.266895,23.519995,52.441936,43.18063,4.3774376,2796,2903,2686,3596,140.17,125.18,78.23,200.35,143.23,248.51,95.07,101.5,113.7,120.2,92.3,40.796906,22.769081,36.43402,58.312473,41.687523,72.32959,27.670412,30.54377,34.215042,36.171047,27.77527,0,2,Oski
3,5,2,2,1,0,398,False,66.666664,475,477.9001,40.43,2649,642,1620,340,1029,302,18,4,84,26,185,62,396,52.32,15.731554,27.95,8.403994,172.39,74.3,37.44,53.03,51.130028,22.037016,11.104519,15.728437,1614,519425,81.23,120.69,141.85,180.42,148.22,15.13,8.94,76,0.12,70.17391,41.263054,35.107773,23.629171,52.48276,43.116035,4.4011984,2797,2894,2700,3594,140.14,125.3,78.34,200.63,143.15,248.71,95.07,101.4,114.6,120.1,92,40.764442,22.787828,36.447727,58.359997,41.64,72.34569,27.654314,30.488907,34.457874,36.111614,27.662518,0,2,Oski
6,7,1,3,1,1,434,False,16.666666,516,493.29556,45.88,2845,528,2177,287,668,241,24,3,58,22,239,0,476,49.47,14.296035,26.55,7.672523,140.86,74.76,59.21,66.47,41.27161,21.904484,17.348375,19.475536,1695,564834,87.17,146.65,120.68,181.97,141.23,31.3,9.57,92,0.1,73.695656,34.042313,41.368122,24.589563,51.33145,39.83921,8.829337,2725,2621,2835,3625,159.73,122.7,72.06,227.57,126.93,224.41,130.09,103.7,110.9,116.7,109.9,45.0591,20.327795,34.613106,64.19464,35.80536,63.303246,36.696754,29.967632,32.048317,33.724422,31.759333,1,3,Oski
6,7,1,3,1,1,434,False,16.666666,518,495.33493,46.09,2858,540,2178,287,680,253,24,3,59,23,251,12,509,49.36,14.258066,26.67,7.703862,140.9,74.8,59.29,66.5,41.260357,21.90401,17.362148,19.473484,1700,564820,87.47,146.31,120.84,182.1,141.28,31.24,9.25,90,0.1,73.91304,34.075912,41.258247,24.66584,51.350742,39.83983,8.80943,2734,2632,2846,3629,159.76,122.7,72.17,227.85,126.77,224.33,130.28,103.3,110.8,116.5,109.7,45.049767,20.350788,34.59944,64.25188,35.748127,63.26105,36.738953,29.839106,32.005547,33.652042,31.687801,1,3,Oski
2,7,0,3,3,0,283,False,0,441,448.20538,43.33,2485,713,1667,397,818,316,19,4,74,27,269,9,396,61.07,18.358084,34.45,10.355919,155.58,73.2,25.53,73.78,47.419914,22.31095,7.7814016,22.487732,1690,542712,82.04,135.4,117.82,174.45,138.96,21.85,6.76,62,0.11,73.478264,35.14287,40.386562,24.47056,52.03424,41.44843,6.5173297,2883,2636,3096,3756,141.27,115.25,78.75,193.53,141.74,217.49,117.77,109,134.9,115.6,116.8,42.136185,23.488531,34.37528,57.72362,42.276375,64.87204,35.12796,32.766186,40.55191,34.750195,35.110924,1,3,Oski
2,7,0,3,3,0,283,False,0,441,447.7881,43.33,2485,713,1667,397,818,316,19,4,74,27,269,9,390,61.19,18.377031,34.45,10.346277,155.81,73.08,25.59,73.83,47.458195,22.25945,7.7944627,22.487892,1694,542723,81.89,135.82,117.78,174.58,139.22,21.68,6.91,64,0.11,73.652176,35.10686,40.484074,24.409075,52.03887,41.49875,6.462383,2876,2647,3076,3757,141.18,115.45,78.85,193.62,141.87,217.67,117.82,109.2,135.5,115.9,117.6,42.082985,23.503637,34.41338,57.7126,42.287403,64.88122,35.118782,32.795746,40.694355,34.80794,35.318497,1,3,Oski
4,13,2,3,0,0,376,False,50,320,281.11542,39.44,1991,760,1590,603,401,157,19,7,35,13,320,96,214,45.46,10.697729,44.79,10.540063,160.64,94.52,24.91,61.39,47.04504,27.681131,7.295144,17.978678,1499,386484,74.24,81.5,273.51,279.96,128.06,21.23,5.98,37,0.16,65.17391,63.718113,18.986605,17.295282,65.22073,29.833431,4.9458356,3292,2950,3284,3581,148.8,131.96,148.5,250.19,179.06,242.99,186.26,111.2,171.8,116.2,136.2,34.664307,34.594418,30.741278,58.28538,41.71462,56.608036,43.391964,26.167784,40.428284,27.344393,32.050827,1,2,Oski
4,13,2,3,0,0,376,False,50,318,278.8906,39.44,1991,760,1590,603,401,157,19,7,35,13,320,96,214,45.84,10.701779,45.09,10.526685,161.89,95.33,25.02,61.92,47.039173,27.699327,7.269875,17.991632,1495,386486,74.84,82.16,275.84,282.23,129.24,21.37,5.94,37,0.16,65,63.727936,18.98161,17.290453,65.20423,29.858608,4.937159,3286,2919,3308,3578,150.05,132.98,149.81,252.14,180.7,245.53,187.31,106.8,180.1,138.2,128.9,34.666393,34.610943,30.722672,58.252472,41.747528,56.72535,43.27465,24.933464,42.04604,32.264088,30.092915,1,2,Oski
1,11,1,3,1,0,266,False,100,599,620.0765,52.2,3487,976,2744,750,743,226,31,8,67,19,358,50,636,48.07,14.246762,46.88,13.894075,109.31,73.18,66.6,90.53,32.185974,21.547613,19.610153,26.656263,1778,583867,104.53,140.39,106.26,160.88,165.22,25.07,8.44,75,0.11,77.304344,30.257988,39.97665,29.765364,45.81257,47.048435,7.1389923,2646,2184,3197,3861,150.09,119.51,81.58,215.21,135.96,208.33,142.85,75.7,140.9,128.1,109.1,42.738766,23.230253,34.030983,61.283707,38.716293,59.322857,40.67715,22.43561,41.75928,37.965683,32.33455,2,1,Oski
5,4,1,2,0,0,258,False,20,548,533.453,47.02,3071,1376,2324,965,747,411,26,11,58,27,287,136,345,64.36,18.632929,40.59,11.751252,142.87,76.77,38.55,88.38,41.224,22.15137,11.123295,25.501343,1712,578109,86.77,158.61,114.52,156.45,183.51,19.94,6.96,65,0.11,74.434784,31.81995,44.070576,24.109476,43.47041,50.989166,5.540428,2371,2132,2711,3558,125.12,101.46,133.31,180.38,179.52,245.76,114.14,93.2,152.1,130.9,100.6,34.766182,37.041874,28.191948,50.119473,49.88052,68.28564,31.714365,26.982426,44.034626,37.896988,29.124807,0,1,Oski
1,12,0,3,3,0,420,False,0,535,545.06396,43.4,3045,1000,2204,754,841,246,27,9,61,16,337,145,340,68.97,20.57639,38.36,11.444256,146.14,47.88,35.76,101.33,44.13639,14.460452,10.800036,30.603125,1651,535261,92.63,124.84,126.18,136.55,160.7,46.4,5.14,46,0.11,71.78261,36.71759,36.32766,26.95475,39.735195,46.762695,13.50211,2497,2171,2811,3556,160.19,103.03,80.43,219.9,123.75,207.12,136.53,98.5,122.7,134.4,111.7,46.61429,23.404627,29.981087,63.989525,36.010475,60.270626,39.729378,29.386318,36.606102,40.096657,33.324383,2,2,Oski
4,9,0,5,0,1,268,False,0,529,552.73627,49.05,3195,703,2512,456,683,247,30,6,52,21,332,55,528,70.06,20.20068,38.88,11.210426,114.99,66.75,65.34,99.59,33.169876,19.254623,18.847895,28.72761,1742,585725,110.64,133.03,120.28,165.09,164.43,34.43,7.54,66,0.11,75.73913,33.048496,36.551723,30.399778,45.36063,45.179287,9.460092,2657,2512,2801,3864,164.43,109.44,90.09,219.93,144.02,239.86,124.09,110.8,130.4,145.9,87.8,45.178043,24.75272,30.069239,60.428627,39.57137,65.904655,34.09534,31.947407,37.59875,42.06793,25.315725,0,1,Oski
2,4,1,0,2,1,474,True,50,528,527.46216,49.13,2793,645,2109,401,684,244,26,6,61,21,328,116,486,56.93,17.918858,29.35,9.237985,129.6,55.25,44.44,90.52,40.524063,17.275883,13.895751,28.304306,1740,543100,86.94,138.76,97.7,144.95,143.5,34.95,6.65,65,0.1,75.652176,30.210266,42.906616,26.883118,44.820652,44.37229,10.80705,2563,2314,2844,3886,107.13,114.48,101.79,154.18,169.22,220.03,103.37,104.2,125.2,128.5,97,33.12616,31.474955,35.398888,47.674706,52.325294,68.03649,31.963512,32.797207,39.40701,40.44569,30.530989,0,1,Oski
1,13,0,3,2,0,300,False,0,450,453.25354,53.94,2424,925,1581,614,843,311,20,7,71,27,472,98,445,63.79,19.879705,35.5,11.063326,108.58,65.02,43.42,112.54,32.94696,19.729334,13.175142,34.148563,1641,520780,84.38,119.54,128.75,164.53,138.99,29.14,7.93,80,0.1,71.347824,38.702015,35.933506,25.364473,49.4589,41.7814,8.759694,2679,2433,2871,3605,139.43,123.58,69.66,201.11,131.56,194.37,138.3,84.6,136.6,117.3,107.5,41.912403,20.939672,37.147926,60.453304,39.5467,58.427273,41.57273,26.364996,42.570435,36.55572,33.50162,1,0,Oski
7,8,1,2,1,0,340,False,14.285714,594,611.654,49.8,3401,955,2551,569,850,386,29,6,67,26,272,30,578,55.98,16.77957,40.46,12.12757,136.94,74.54,39.21,86.85,40.570007,22.083307,11.616401,25.730284,1753,580855,106.4,139.72,96.29,161.96,141.78,38.66,7.16,66,0.11,76.21739,28.121258,40.804882,31.073858,47.301407,41.40771,11.290888,2855,2616,3107,3928,133.9,118.87,89.64,199.48,142.92,226.89,115.51,81.3,130.4,131.1,108,39.105164,26.179142,34.71569,58.259346,41.740654,66.2646,33.735397,24.369045,39.086384,39.296207,32.37216,0,0,Oski
5,12,2,1,4,1,739,True,40,493,515.37994,46.75,3122,732,2178,179,944,553,26,2,60,26,421,20,269,60.81,16.730865,42.9,11.803225,138.15,60.51,69.68,105.66,36.9385,16.179144,18.631016,28.251337,1588,570503,70.83,152.83,154.52,176.32,172.62,29.24,7.84,72,0.11,69.04348,40.858852,40.411972,18.729177,46.623302,45.64493,7.731768,2535,2486,2452,3615,172.64,114.09,91.45,230.38,147.8,282.65,95.53,105.7,127.9,150.1,109.2,45.65022,24.181606,30.168175,60.918083,39.08192,74.73954,25.260458,29.081606,35.189568,41.29753,30.044573,0,0,Oski
5,12,2,1,4,1,739,True,40,492,514.92725,46.93,3119,732,2167,179,952,553,26,2,60,26,432,20,242,60.65,16.688221,43.06,11.848224,137.37,60.22,69.75,106.56,36.73977,16.105911,18.65472,28.4996,1588,570733,70.89,153.07,154.2,176.6,172.16,29.4,8.04,72,0.11,69.04348,40.776386,40.477573,18.74603,46.69981,45.525703,7.774487,2533,2477,2464,3617,172.53,113.96,91.67,230.39,147.77,282.87,95.29,103.5,127,149,107.4,45.623547,24.241062,30.135391,60.923946,39.076054,74.801674,25.198328,28.478662,34.94483,40.99827,29.551771,0,0,Oski
5,12,2,1,4,1,739,True,40,494,516.7804,46.79,3131,732,2167,179,964,553,26,2,61,26,432,20,254,60.77,16.7171,43.01,11.831536,138.66,59,69.75,106.6,37.073875,15.774979,18.649233,28.501911,1584,570706,71.1,153.02,154.14,176.28,172.54,29.44,8.03,74,0.11,68.86957,40.74975,40.453655,18.796595,46.602863,45.61413,7.783006,2515,2459,2448,3607,172.56,113.95,91.75,230.49,147.78,283.1,95.16,106.1,127.3,148.8,108.2,45.619415,24.255802,30.12478,60.932663,39.06733,74.8427,25.157299,29.18684,35.018707,40.9331,29.764526,0,0,Oski
2,9,0,4,1,0,137,False,0,480,499.42554,55.98,2753,587,2122,381,631,206,26,5,57,18,522,121,465,44.17,13.354901,39.81,12.036646,108.56,61.17,48.2,118.31,32.286465,18.192364,14.334999,35.186176,1705,555502,85.57,144.25,115.67,170.72,140.5,34.27,7.01,67,0.1,74.13043,33.479984,41.752296,24.767721,49.413876,40.66688,9.919246,2836,2523,3053,3666,149.14,125.49,70.86,217.29,128.2,203.54,141.95,89.4,134.4,109.6,124.6,43.167675,20.51,36.322327,62.893284,37.10672,58.91343,41.086575,27.030296,40.636147,33.137814,37.6731,0,0,Oski
2,9,0,4,1,0,137,False,0,480,499.1536,55.81,2752,587,2121,381,631,206,26,5,57,18,502,102,465,44.07,13.322249,39.85,12.046554,108.51,61,48.4,118.28,32.27639,18.1445,14.396621,35.182487,1706,555525,85.26,144.55,115.58,170.75,140.49,34.15,7.47,68,0.11,74.17391,33.46362,41.85124,24.685137,49.43687,40.675762,9.887375,2835,2490,3067,3667,148.97,125.59,70.82,217.35,128.04,203.77,141.62,89.7,134.5,110.2,123.8,43.132202,20.504951,36.362846,62.92886,37.071133,58.997074,41.002922,27.116083,40.65901,33.313183,37.424427,0,0,Oski
2,9,0,4,1,0,137,False,0,480,499.48593,55.98,2753,587,2122,381,631,206,26,5,57,18,522,121,465,44.19,13.362564,39.84,12.047173,108.45,61.09,48.38,118.21,32.2643,18.174515,14.393241,35.167942,1710,555522,85.17,144.6,115.41,170.79,140.09,34.3,7.23,66,0.11,74.347824,33.43473,41.89119,24.674084,49.478535,40.584625,9.936845,2826,2491,3050,3672,148.84,125.57,70.76,217.03,128.15,203.15,142.03,87.2,132.5,108.3,122.2,43.12078,20.500042,36.379173,62.874443,37.125557,58.85335,41.14665,26.368309,40.066525,32.748714,36.95192,0,0,Oski
4,4,0,3,0,2,326,False,0,515,566.3222,47.58,3343,964,2363,564,980,400,28,6,78,27,448,35,393,55.91,15.785759,43.97,12.414592,140.9,73.46,71.77,80.28,38.45419,20.04858,19.587347,21.909883,1737,595766,100.86,147.78,127.62,195.42,163.1,17.74,10.94,93,0.12,75.521736,33.918034,39.27603,26.805931,51.93749,43.347687,4.7148247,2792,2708,2865,3846,148.42,133.21,94.63,218.12,158.14,264.26,112,105.8,146,128.1,104.6,39.446125,25.150162,35.403713,57.97055,42.029446,70.233345,29.76665,29.871817,41.221977,36.168053,29.533007,2,1,Oski
4,4,0,3,0,2,326,False,0,515,566.38617,47.67,3343,964,2363,564,980,400,28,6,78,27,448,35,393,55.87,15.776246,43.92,12.401875,140.82,73.38,71.94,80.37,38.42187,20.02128,19.628386,21.928461,1740,596079,101.06,147.56,127.82,195.94,162.66,17.84,10.78,89,0.12,75.652176,33.954945,39.19881,26.846243,52.050793,43.21007,4.739135,2804,2712,2884,3840,148.42,133.41,94.61,218.44,158,264.2,112.24,105.7,142.1,128.3,103.4,39.427265,25.132824,35.43991,58.02784,41.97216,70.18383,29.816172,29.846952,40.125374,36.228607,29.19749,2,1,Oski
4,4,0,3,0,2,326,False,0,515,566.41815,47.65,3343,964,2363,564,980,400,28,6,78,27,448,35,393,55.87,15.777138,43.91,12.399752,140.77,73.33,71.85,80.52,38.412422,20.009823,19.60597,21.971783,1735,596052,101.33,147.15,127.57,195.27,162.93,17.85,11.18,92,0.12,75.434784,33.923683,39.130432,26.945887,51.9266,43.32668,4.746709,2790,2715,2855,3843,148.17,133.45,94.44,217.96,158.1,263.69,112.36,104.8,145,126.7,103,39.400627,25.113014,35.48636,57.958836,42.04117,70.120995,29.879007,29.594488,40.94657,35.77883,29.086185,2,1,Oski
2,10,1,0,2,0,385,False,50,477,471.5836,45.74,2434,519,1656,281,778,238,20,3,63,22,370,30,316,46.63,15.057479,32.97,10.646474,127.8,74.44,43.85,65.08,41.0708,23.922615,14.091976,20.914614,1578,484581,53.7,130.48,131.43,167.37,132.31,15.92,7.34,69,0.11,68.608696,41.643166,41.342163,17.014671,53.03232,41.92332,5.0443597,2293,2226,2329,3280,174.55,89.04,52.01,222.63,92.97,227.21,88.38,82.9,102.5,120.2,71.8,55.30735,16.479721,28.212927,70.541824,29.458174,71.99531,28.00469,26.76957,33.098682,38.814262,23.185226,0,0,Oski
2,10,1,0,2,0,385,False,50,477,471.5988,46,2434,519,1656,281,778,238,20,3,63,22,370,30,327,46.71,15.083798,32.83,10.601608,127.79,74.52,43.65,65.14,41.076828,23.953712,14.030859,20.938606,1580,484571,53.32,130.81,131.3,167.63,131.83,15.97,7.15,70,0.1,68.695656,41.625717,41.470375,16.90391,53.143326,41.79374,5.0629296,2298,2239,2327,3274,174.25,89.39,51.79,222.58,92.86,227.25,88.18,80,100.1,118.6,69.4,55.24205,16.418858,28.339094,70.56175,29.438244,72.04451,27.95549,25.833952,32.32473,38.298832,22.410954,0,0,Oski
2,10,1,0,2,0,385,False,50,475,469.34952,46.02,2422,519,1656,281,766,238,20,3,62,22,370,30,316,46.61,15.053937,32.83,10.603321,127.91,74.49,43.66,65.09,41.10879,23.940222,14.031817,20.91917,1577,484568,53.51,130.68,131.39,167.66,132.08,15.84,7.42,72,0.1,68.565216,41.63445,41.409462,16.95608,53.12758,41.853096,5.0193295,2312,2258,2338,3267,174.58,89.22,51.78,222.69,92.88,227.08,88.49,81.2,101.8,120,70.9,55.32036,16.407883,28.271751,70.56754,29.432455,71.95868,28.04132,26.225695,32.879013,38.757187,22.899038,0,0,Oski
1,2,1,2,0,0,160,False,100,502,504.80768,44.78,525,24,431,0,94,24,5,0,9,2,83,0,65,23.61,37.836536,7.99,12.804487,45.13,0,3.84,13.76,71.943245,0,6.121473,21.935278,1759,104119,22.05,21.85,22.38,24.69,32.66,8.93,0.45,5,0.09,76.478264,33.765842,32.966206,33.267956,37.251057,49.2758,13.473145,3394,1884,3904,3913,27.42,22.72,16.14,39.38,26.9,55.01,11.28,21.9,8.4,21,15.5,41.369946,24.351238,34.278816,59.414604,40.585396,82.98386,17.016142,35.096153,13.461537,33.653847,24.839743,0,0,Oski
1,2,1,2,0,0,160,False,100,503,504.4843,44.78,525,24,431,0,94,24,5,0,9,2,83,0,65,23.68,37.924408,7.97,12.764254,45.01,0,3.9,13.74,71.843575,0,6.2250595,21.931364,1766,104122,22.07,22.02,22.19,24.71,32.65,8.92,0.47,5,0.09,76.78261,33.47918,33.22269,33.29813,37.28123,49.260715,13.458057,3434,1916,3954,3912,27.53,22.58,16.16,39.28,26.99,54.84,11.43,21.7,8.3,21,14.8,41.54217,24.38509,34.07273,59.272675,40.72733,82.75237,17.247622,34.753365,13.292762,33.632286,23.702755,0,0,Oski
1,0,1,0,0,0,116,True,100,698,645.16125,45.1,100,0,100,0,0,0,1,0,0,0,0,0,0,0.77,8.27957,0.38,4.0860214,7.16,2.6,0,1.65,62.751972,22.78703,0,14.4609995,1673,13890,1.82,4.21,6.25,7.64,3.55,1.08,0.19,2,0.1,72.73913,50.895767,34.28339,14.8208475,62.26569,28.932356,8.801957,1675,0,2567,3853,8.38,1.98,1.92,9.35,2.93,12.19,0.08,2.8,2.8,4.9,1.9,68.241035,15.635179,16.123777,76.14007,23.859934,99.34801,0.6519968,30.107527,30.107527,52.68817,20.430107,0,0,Oski
1,0,1,0,0,0,116,True,100,697,645.8558,45.1,100,0,100,0,0,0,1,0,0,0,0,0,0,0.77,8.288483,0.4,4.305705,7.17,2.64,0,1.63,62.674824,23.076921,0,14.248251,1659,13855,1.84,4.17,6.25,7.67,3.52,1.07,0.23,2,0.12,72.13043,50.97879,34.01305,15.008157,62.561172,28.711256,8.72757,1755,0,2573,3845,8.37,1.97,1.92,9.34,2.92,12.26,0,2.7,2.7,4.9,1.9,68.2708,15.660685,16.068516,76.18271,23.817291,100,0,29.063509,29.063509,52.74489,20.452099,0,0,Oski
