shots,goals,saves,assists,score,mvp,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_collected_small,amount_overfill,amount_used_while_supersonic,percent_zero_boost,percent_full_boost,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_rank,numeric_rank
0,0,1,1,279,0,269.9991,60.46,1525,482,849,676,172,15,2.2249107,8.412759,12.858249,23.409931,28.723068,35.00875,23,0.14,61.565216,58.1912,35.718693,6.090103,56.92886,37.598183,5.4729576,3116,3168,3065,3766,45.524418,22.412971,32.06261,61.710907,38.2891,69.67377,30.326237,31.603174,36.7966,30.452358,39.009705,0,0,Champion 3 Division 2,70
1,0,1,1,266,0,365.86536,58.34,1905,335,1322,583,402,188,6.1297655,12.627637,21.197601,15.235674,26.031685,37.53504,29,0.18,64.17391,50.001587,38.57654,11.421876,62.90384,36.60522,0.49094135,2931,2621,3306,3680,40.967976,19.017452,40.01457,60.322437,39.677563,66.00786,33.992146,33.06552,36.618546,26.343586,39.30732,0,2,Champion 3 Division 2,70
2,0,0,3,223,0,287.5,41.91,437,52,313,124,86,103,12.467106,10.054825,36.543972,38.36236,4.992286,20.101389,0,0.0,61.260868,57.607685,34.88276,7.509555,71.217606,27.161005,1.6213984,3054,3364,2690,3881,32.565582,26.905596,40.528816,51.848793,48.151207,89.32149,10.678509,24.671053,29.276318,35.416668,24.342106,0,1,Platinum 1 Division 3,39
0,0,0,0,18,0,300.6579,64.6,457,12,324,133,87,65,9.978071,11.304825,6.3810296,28.679014,31.02992,33.910034,8,0.31,55.826088,66.182945,27.171738,6.6453166,70.13611,29.863892,0.0,4230,4078,4684,4408,48.64892,23.728983,27.622099,64.33147,35.668537,89.992,10.008007,58.442986,29.276318,25.0,60.964912,0,0,Platinum 1 Division 3,39
4,2,1,2,441,1,490.28894,57.9,1035,236,828,207,119,0,4.255487,12.592768,27.85911,14.125236,24.836933,33.178722,36,0.1,67.391304,50.58757,36.25938,13.153051,48.26219,42.401073,9.336731,3208,2989,3448,3293,49.330975,15.023009,35.64602,67.16693,32.833076,76.964455,23.035536,29.05416,36.4756,26.843517,38.844147,0,0,Diamond 2 Division 3,55
1,1,1,2,290,0,388.4415,30.45,820,235,556,264,43,124,12.205905,4.729196,54.539963,26.839403,6.3076005,12.313038,17,0.1,61.52174,58.966454,33.97362,7.05992,65.45051,30.951187,3.5983086,2664,2751,2596,3333,57.29234,12.943453,29.764208,79.20011,20.799885,83.50057,16.499426,36.3177,26.36981,40.58108,24.94868,0,0,Diamond 2 Division 3,55
3,2,0,1,312,0,258.64517,37.93,546,48,367,179,32,114,9.292594,8.447813,38.022606,31.020857,18.662134,12.294405,11,0.1,63.913044,56.863163,36.95002,6.186814,59.77503,35.15592,5.069059,3003,3038,2698,3370,52.40265,15.903751,31.6936,71.63095,28.369045,74.66895,25.331059,30.63319,32.922783,28.58045,32.13327,0,0,Diamond 2 Division 3,55
2,1,0,0,222,0,216.36072,61.4,1214,257,773,441,447,81,3.5020494,13.143825,14.200802,27.6901,18.449331,39.659767,14,0.22,56.608696,60.744843,35.38414,3.8710225,56.347412,42.61633,1.0362548,2957,2799,3099,3471,51.863567,21.820648,26.315792,64.970634,35.029366,69.23794,30.762064,50.763382,26.139132,27.356977,35.347233,0,0,Gold 3 Division 3,35
3,1,0,0,200,0,644.8049,40.25,3618,1834,2763,855,487,905,27.175785,8.928889,47.542065,16.854416,14.048213,21.555305,53,0.15,75.82609,30.59674,39.602924,29.800333,59.17422,40.515125,0.31065547,3439,3300,3518,3853,29.506622,39.456074,31.037308,44.984467,55.015537,49.670982,50.32901,17.881542,57.26846,26.733202,50.199013,6,0,Gold 3 Division 3,35
1,0,0,0,84,0,243.09392,38.16,1364,412,789,575,112,99,32.46302,4.443652,54.70448,20.686348,8.081013,16.528156,48,0.21,58.130436,57.27758,35.770958,6.951464,55.350388,43.997402,0.6522108,2022,1809,2077,3183,49.39579,24.863064,25.74115,62.499294,37.50071,71.69721,28.302794,33.83235,17.168657,46.723698,16.426067,1,0,Gold 3 Division 3,35
3,1,0,0,352,0,220.31511,45.85,1981,817,690,1291,437,322,10.496757,10.804448,35.133274,13.37009,20.900778,30.595861,84,0.26,53.47826,70.98165,26.14575,2.872597,69.313286,29.703604,0.9831153,2281,1871,2613,3525,46.98852,27.116072,25.895401,61.267452,38.732548,63.71062,36.28938,25.96849,45.078777,41.50139,33.47544,0,1,Silver 3 Division 3,23
0,0,1,0,204,0,222.20575,49.56,1998,321,1468,530,549,623,11.217794,17.493977,23.683495,27.740128,17.116539,31.459843,14,0.49,58.52174,57.43486,33.51552,9.049615,71.475006,26.335035,2.18997,2945,3020,2872,3728,61.49159,18.649483,19.858929,72.531715,27.468285,72.91344,27.086565,48.897125,29.249306,22.242817,48.378128,6,3,Silver 3 Division 3,23
0,0,0,0,0,0,383.5903,43.92,1161,307,952,209,455,325,11.376652,34.2511,28.062868,29.517939,15.911363,26.507832,8,0.42,65.608696,49.665188,37.64933,12.685489,76.44633,20.827084,2.7265909,4404,4602,4109,4283,39.52965,24.888842,35.58151,58.02218,41.97782,71.61836,28.381636,44.38326,34.746696,9.361233,63.986782,3,1,Silver 2 Division 4,20
2,2,0,1,358,1,317.1806,49.53,960,448,737,223,162,87,10.01652,15.027533,29.883522,26.885138,13.492727,29.738619,17,0.11,63.565216,48.97763,41.775665,9.246703,46.235985,49.049652,4.714362,2080,2049,2161,3484,36.565052,34.02915,29.405798,48.72137,51.27863,75.2656,24.734398,28.248898,33.480175,39.041847,17.896475,1,1,Silver 2 Division 4,20
1,1,0,1,294,0,343.28192,51.6,1039,183,851,188,153,80,11.52533,18.485682,24.66848,22.254896,19.935638,33.140987,19,0.15,65.78261,45.26147,44.807896,9.930629,45.330845,44.898613,9.770545,2174,2001,2251,3475,38.665955,36.8143,24.519745,50.424202,49.575794,78.05763,21.94237,31.277533,30.17621,49.889866,22.522028,1,1,Silver 2 Division 4,20
1,0,1,1,168,0,420.81122,50.27,2324,888,1690,634,266,196,10.76171,12.460769,35.324863,18.933044,18.863956,26.878136,75,0.12,64.78261,47.298412,41.08888,11.612714,65.77399,33.325485,0.90052974,2764,2583,2820,3344,46.265453,19.349619,34.384933,64.543846,35.45615,64.05238,35.947617,23.177212,36.063496,31.114197,31.415983,1,2,Champion 3 Division 2,70
3,1,3,0,389,0,348.38245,59.53,1924,556,1224,700,298,238,2.9182763,10.375423,19.66228,19.333939,23.540796,37.46299,78,0.09,64.304344,48.137444,38.346386,13.51617,55.087708,42.551228,2.361067,2791,2603,2947,3481,50.693604,17.68973,31.61667,68.381355,31.618647,66.601166,33.398838,35.248672,36.486,34.101883,36.033318,0,0,Champion 3 Division 2,70
2,0,3,0,319,0,303.29553,57.31,1675,403,909,766,305,131,2.2120957,15.448456,14.243527,25.265482,29.972557,30.518435,33,0.1,61.52174,53.97445,35.59371,10.431842,58.304424,39.848534,1.8470342,2709,2485,2863,3482,57.078854,15.617413,27.303736,72.15863,27.84137,70.849236,29.15077,43.84959,27.25133,35.007244,34.282955,0,0,Champion 3 Division 2,70
5,2,1,0,422,1,364.76044,51.66,2006,497,1450,556,366,579,9.128102,20.16244,31.596748,21.512491,14.599774,32.290985,1,0.33,65.478264,44.58724,43.726585,11.686183,67.965454,29.332552,2.7019904,3037,3230,2769,4196,43.373634,28.027752,28.598612,57.909836,42.090164,69.98829,30.01171,30.093645,40.79159,36.73061,31.12404,3,1,Platinum 2 Division 4,44
1,1,1,2,364,0,308.028,54.66,1694,323,1147,547,469,157,6.936994,12.798133,24.691622,22.132998,23.662676,29.5127,31,0.18,63.782608,50.93384,40.002922,9.063231,67.0365,28.174124,4.789367,2877,2956,2765,3904,45.692204,20.000586,34.30721,65.73478,34.26522,77.29508,22.704918,29.457224,29.699669,37.97315,23.274845,0,1,Platinum 2 Division 4,44
2,1,1,1,478,1,433.29276,44.36,2373,349,1769,604,140,213,16.211199,13.277541,38.18699,18.598955,19.823963,23.390099,1,0.8,66.434784,41.887913,45.08787,13.024218,50.02914,44.631924,5.3389287,2370,2058,2735,3252,46.000057,24.687435,29.312506,62.442806,37.557194,66.84638,33.153614,24.528301,40.6269,43.304928,24.528301,0,0,Platinum 1 Division 2,38
1,0,0,0,24,0,139.16423,13.95,358,60,100,258,0,109,39.0217,0.0,85.731224,13.5923,0.0,0.6764767,11,0.33,57.826088,62.945,33.211117,3.8438792,73.027794,26.39858,0.573625,2048,1837,2242,2477,57.646362,15.937315,26.41632,73.950325,26.049673,50.029568,49.97043,27.081308,55.91189,48.850014,33.106575,0,0,Silver 2 Division 3,19
0,0,0,0,6,0,183.9691,50.02,254,0,206,48,105,25,2.0159345,23.986,33.81825,0.0,4.0768676,62.10489,1,0.2,60.565216,67.72348,28.842854,3.4336731,73.43178,26.568224,0.0,2401,2020,2561,2613,75.60948,0.88130945,23.509214,92.44592,7.554081,56.456043,43.543957,51.06229,30.902946,31.50652,41.16369,0,1,Silver 2 Division 3,19
4,1,0,0,216,0,155.49995,53.01,839,283,321,518,346,119,7.617459,16.563185,25.153015,14.624919,18.64485,41.577213,13,0.13,58.652172,59.566204,36.412525,4.0212717,69.40221,30.597797,0.0,2592,2421,2913,2921,30.765093,33.982613,35.252293,47.309776,52.69023,72.455414,27.54459,35.863216,33.88626,29.59256,41.577858,2,0,Silver 3 Division 3,23
2,0,0,0,112,0,340.4689,40.93,1837,330,1516,321,200,478,19.596577,14.369999,37.476624,21.978891,16.6355,23.908976,22,0.19,60.130436,53.686687,35.620113,10.6931925,56.29232,41.80164,1.9060403,2449,2356,2491,2836,35.26815,34.429993,30.301855,52.74712,47.252876,70.91126,29.08874,30.148579,36.203007,39.292,29.376331,0,0,Silver 3 Division 3,23
3,0,0,0,68,0,174.0339,44.23,939,485,480,459,120,56,7.7688193,7.963426,36.413246,27.76853,24.247751,11.5704775,3,0.4,56.47826,62.522385,33.98293,3.494688,60.065063,39.215687,0.71925277,2382,2474,2183,2851,32.79217,39.01755,28.190285,47.62587,52.37413,66.933266,33.06673,36.635468,33.052235,33.515583,31.847527,0,0,Silver 3 Division 3,23
4,2,1,1,430,0,189.20308,56.97,1104,332,601,503,308,23,2.6735215,18.70037,13.027562,17.632582,34.037773,35.30208,15,0.23,57.0,62.588127,35.204292,2.2075834,69.43325,29.711998,0.85474735,3295,3260,3353,3330,44.822514,25.675085,29.502394,61.157993,38.84201,83.35965,16.640352,37.30363,21.708082,22.02228,32.990574,0,1,Platinum 2 Division 3,43
2,1,1,1,334,0,240.10283,51.98,1401,279,972,429,354,40,11.285346,15.935447,26.391436,23.035751,17.442944,33.129868,16,0.19,52.086956,72.694626,25.641996,1.6633813,74.22569,25.04253,0.7317798,3283,3362,3169,3545,35.20104,31.28021,33.518753,50.494167,49.505833,78.55909,21.440916,34.27592,36.87518,32.33362,39.274494,0,0,Platinum 2 Division 3,43
8,3,0,1,611,1,358.35474,51.31,2091,304,1718,373,277,182,5.555556,14.655812,25.126728,27.171144,13.711598,33.990536,40,0.11,63.47826,52.23093,40.186638,7.5824356,64.05931,32.028297,3.912393,2510,2274,2912,3551,32.673107,29.149776,38.177124,51.825554,48.17445,81.39623,18.603764,29.391602,40.38846,44.75864,29.27735,1,1,Platinum 2 Division 3,43
3,1,0,0,328,0,340.5667,56.39,1899,401,1358,541,650,316,5.3682446,6.635581,21.059723,35.7671,21.844036,21.329144,51,0.21,58.260868,57.59885,36.391087,6.0100646,70.719505,28.18485,1.0956463,2889,2827,2972,3209,56.6544,19.974695,23.370909,67.740265,32.259735,75.99712,24.002876,42.653038,31.773075,31.414394,42.593258,2,1,Gold 1 Division 2,26
0,0,0,0,88,0,242.10904,46.78,1350,203,867,483,42,63,10.359876,8.219751,36.61557,26.49534,14.403366,22.485722,22,0.18,49.652172,76.13359,20.509756,3.3566592,68.22746,30.953262,0.81927574,2748,2627,2837,3097,45.657555,20.396551,33.945892,62.30586,37.694145,67.92968,32.07032,26.602104,36.824486,31.802965,31.832855,1,0,Gold 1 Division 2,26
0,0,0,0,20,0,224.53372,43.92,1252,205,805,447,113,200,22.623745,15.93735,34.215813,9.7133465,13.681456,42.389385,8,0.37,54.217392,71.75706,24.035032,4.207914,78.626656,20.323511,1.0498389,2690,2917,2478,3102,53.401993,17.396513,29.201494,67.591934,32.40807,70.819305,29.180693,38.199425,30.667145,36.137016,32.938786,0,0,Gold 1 Division 2,26
2,1,0,1,328,0,292.19446,38.71,1780,446,1178,602,221,643,11.37315,15.337473,41.44426,31.571474,14.735287,12.248979,33,0.17,59.52174,56.804012,35.873287,7.322703,68.287704,31.396582,0.31571686,2975,2887,3037,3382,46.048126,28.011992,25.939878,57.756493,42.243507,67.63683,32.363163,32.092144,34.718613,37.782825,32.74876,2,5,Gold 3 Division 3,35
1,1,0,0,152,0,211.75891,42.55,1290,279,887,403,422,318,13.619326,5.1790648,45.118507,19.384874,8.530849,26.965761,0,0.0,55.869564,68.10078,26.544764,5.354466,77.41547,22.356972,0.22755867,2932,2546,3280,3434,38.877735,29.555859,31.566406,52.82039,47.17961,63.91722,36.08278,28.316599,42.269703,30.669476,35.128994,2,6,Gold 3 Division 3,35
4,1,0,0,344,1,389.46182,58.86,2077,321,1329,748,708,345,10.560035,7.5973496,18.366768,25.167171,24.946377,31.519682,35,0.3,68.304344,41.2868,43.44783,15.265371,60.08411,36.18308,3.7328093,2964,2905,2957,3775,55.698803,15.277649,29.023542,74.408325,25.591677,75.55024,24.449766,48.15926,26.626663,32.220764,35.158447,0,1,Diamond 3 Division 1,57
2,1,1,0,247,0,263.07892,60.82,1403,310,745,658,235,74,2.2751422,7.1348205,15.052526,25.979498,29.300379,29.667591,32,0.14,53.130436,71.071205,25.643963,3.2848296,74.04254,24.684977,1.2724853,3263,3443,3067,3868,46.837364,13.037556,40.125084,69.43343,30.566563,75.54799,24.452013,31.626976,28.251764,25.47034,38.033627,0,1,Diamond 3 Division 1,57
1,0,0,0,146,0,358.5224,62.9,1912,589,1525,387,1133,340,3.5189698,24.70467,23.538862,10.608398,15.948832,49.9039,8,0.25,69.608696,39.98723,45.83523,14.177538,59.31152,38.353,2.3354824,2847,2570,3113,3932,47.27367,23.379862,29.346472,63.868866,36.13113,67.61852,32.381474,24.907804,46.252888,43.09644,30.40815,2,0,Diamond 3 Division 1,57
1,0,1,2,335,0,368.57913,56.58,1984,389,1493,491,468,153,9.093724,9.524104,25.170675,29.257643,16.824528,28.747156,35,0.11,65.608696,44.94494,42.579575,12.475486,52.11042,43.52994,4.3596315,3248,3136,3433,4081,42.377434,26.697842,30.924723,59.450897,40.5491,79.26686,20.73314,39.848904,31.334179,30.002787,37.960182,0,1,Champion 3 Division 1,69
5,1,2,0,399,1,390.17285,56.02,2009,520,1310,699,426,157,5.628925,16.252346,28.953127,11.302472,23.393639,36.350758,52,0.13,68.95652,41.996952,36.236027,21.767021,49.410908,44.186863,6.402236,3009,2859,3098,3749,47.403854,19.568737,33.027405,64.8004,35.199593,72.56502,27.434977,35.767464,34.76403,31.721369,38.227486,0,0,Grand Champion 2 Division 2,78
0,0,1,1,287,0,372.11108,39.79,1916,237,1352,564,147,478,14.928465,17.28491,35.523766,26.364649,13.724369,24.38722,37,0.13,62.782608,51.087822,36.077496,12.834682,56.665077,38.936,4.39892,2854,2879,2864,3668,48.165794,19.339369,32.494843,64.4148,35.585197,69.69033,30.309671,37.062214,36.738525,37.321163,32.595325,0,0,Grand Champion 2 Division 2,78
1,0,2,0,243,0,350.94193,51.54,1807,422,1141,666,247,182,7.040202,8.529164,27.065262,21.309725,18.480515,33.144505,31,0.11,64.652176,49.987167,38.264156,11.748668,56.931164,37.79267,5.276156,2769,2624,2947,3518,47.063732,22.9321,30.00417,63.94894,36.051064,70.958015,29.041983,32.821907,29.941088,32.271637,38.4217,2,1,Grand Champion 2 Division 2,78
2,1,0,0,272,1,196.63962,53.78,1026,167,453,573,149,293,0.4120616,8.397751,20.985502,29.92993,22.974586,26.109982,3,0.36,63.52174,47.93986,43.924255,8.135884,67.218575,30.719702,2.061725,2652,2439,2860,2953,43.756145,18.56504,37.678818,63.256893,36.74311,72.55916,27.440842,29.802593,35.99949,33.028812,35.041206,1,1,Platinum 2 Division 1,41
1,0,1,1,228,0,324.6662,57.41,1694,496,1156,538,289,15,10.828596,11.275794,21.61521,16.019234,23.33924,39.02632,56,0.17,56.739132,65.87644,29.749136,4.3744116,61.39229,34.490437,4.117278,2743,2601,2889,3102,49.86516,16.221386,33.913452,64.53434,35.465664,72.859825,27.140167,39.12988,33.539898,34.338467,37.596626,1,0,Platinum 2 Division 1,41
2,0,1,0,230,0,206.22246,38.34,1076,340,610,466,3,22,13.728998,6.845333,48.379093,21.770113,15.738236,14.112556,22,0.21,52.782608,69.224976,26.802732,3.9722846,72.11964,27.701664,0.1787002,2593,2461,2712,2892,44.584133,23.920746,31.495125,60.92736,39.07264,75.502396,24.497602,33.667667,30.473392,32.901043,30.058136,0,0,Platinum 2 Division 1,41
2,2,3,0,524,1,346.81003,51.45,1860,455,1491,369,526,395,8.493116,29.556541,23.681757,17.749659,27.860342,30.708246,5,0.38,67.347824,44.579334,38.124794,17.295874,59.659107,37.08032,3.2605734,3205,2854,3507,4188,49.87436,23.178226,26.947412,64.18213,35.817867,70.04117,29.958828,30.206034,38.379066,33.81087,32.816433,1,1,Champion 2 Division 1,65
0,0,2,1,341,0,390.06805,49.91,2092,624,1650,442,351,145,12.477081,9.45337,33.696457,22.753365,20.198122,23.352055,17,0.14,70.608696,39.213078,43.141647,17.64528,59.312954,38.53208,2.1549637,3122,3062,3216,4151,49.391647,22.539347,28.069008,65.384384,34.61562,75.19975,24.80024,31.821995,35.61329,39.280273,29.67774,0,1,Champion 2 Division 1,65
1,0,0,0,118,0,304.8572,46.53,1635,308,1149,486,158,174,12.803381,19.556232,38.672024,17.242561,19.623959,24.461462,14,0.32,62.391304,48.664936,43.6062,7.7288694,68.217735,29.015167,2.7670977,3799,3731,3910,4163,59.3382,12.376253,28.285551,75.54492,24.455072,75.73565,24.264349,41.766365,25.54461,26.694427,41.175922,0,1,Champion 2 Division 1,65
3,1,4,0,511,1,324.54187,49.79,1774,321,1320,454,203,213,13.278653,15.422142,32.178234,18.975344,16.844961,32.001465,33,0.16,62.0,52.732178,39.649494,7.618335,54.91747,42.44031,2.6422217,2782,2670,2920,3507,38.515926,29.151314,32.332764,54.3363,45.6637,74.79629,25.203716,31.649237,32.655426,35.155655,31.191877,0,1,Champion 1 Division 4,64
2,0,3,1,417,0,318.80157,58.03,1777,472,1139,638,287,278,4.1143403,28.606028,13.429307,19.036217,26.452492,41.08198,52,0.1,65.478264,52.419468,37.409756,10.170769,60.644806,35.719463,3.635731,2445,2310,2524,3226,42.10954,23.275637,34.614826,61.189877,38.810123,72.46238,27.537619,27.807678,33.189808,36.44899,23.83088,2,1,Grand Champion 1 Division 2,74
1,2,0,0,296,1,338.4433,53.42,1332,181,1002,330,397,353,12.318963,26.471584,25.30508,11.55117,17.714437,45.429317,5,0.45,64.08696,46.185043,41.686527,12.128434,64.66407,33.989716,1.3462101,3114,3249,2949,3081,59.020027,11.049793,29.93018,73.636024,26.363977,85.613945,14.386053,60.38791,32.650124,39.044636,49.16575,2,2,Gold 3 Division 2,34
4,4,0,0,643,1,507.56842,46.73,2174,411,1791,383,112,930,24.592398,15.969494,40.962193,12.134676,14.505688,32.39744,3,0.37,67.652176,44.837673,39.153515,16.008812,68.68545,30.343084,0.9714699,2898,2710,3039,3324,49.454678,16.933912,33.611412,66.24774,33.75226,77.057526,22.942472,29.534224,32.95848,34.748436,29.534224,2,0,Silver 3 Division 1,21
1,1,1,0,216,0,133.54605,47.65,572,153,308,264,105,207,10.440095,9.64629,33.4439,26.431906,19.608902,20.515293,3,0.72,53.913044,66.46361,27.70789,5.828497,56.31488,42.016293,1.6688293,3040,2954,3020,3250,52.75375,23.45372,23.792532,63.060955,36.93905,74.84771,25.152292,36.343826,37.35554,31.635475,33.114132,0,0,Silver 3 Division 1,21
1,0,1,2,260,0,266.30173,60.21,1573,291,961,612,576,294,4.5991926,27.29607,9.73168,24.821121,23.652628,41.79458,13,0.64,61.652172,58.491077,31.463757,10.045172,64.984406,33.64433,1.3712626,3118,3073,3139,4002,44.54064,28.707016,26.752346,58.224888,41.775116,71.286835,28.713163,20.625828,37.414295,34.33876,26.015066,0,0,Platinum 3 Division 1,45
0,0,1,0,168,0,219.91478,47.51,1299,260,1007,292,310,165,5.6657543,49.138004,13.717879,16.553814,37.88141,31.846899,46,0.19,51.782608,67.33174,26.66111,6.007153,54.73124,44.954155,0.31460914,4334,4009,4695,4418,66.59675,12.210928,21.19232,79.542336,20.45766,84.06249,15.93751,55.980362,25.30967,26.720465,50.05502,0,0,Platinum 3 Division 1,45
0,0,1,0,119,0,125.59162,34.32,743,407,423,320,80,75,16.199009,17.032906,58.93377,9.528529,8.236788,23.30091,16,0.42,55.782608,67.56309,31.197756,1.2391508,71.69182,26.542929,1.7652557,3289,3290,3302,3259,50.002666,20.28788,29.709446,66.01773,33.982265,73.59397,26.406025,61.13365,19.354292,17.072346,55.668247,1,2,Bronze 2 Division 3,7
1,0,0,0,72,0,242.73158,38.55,1436,497,1003,433,299,558,16.596237,10.364549,33.919598,23.229242,15.6377125,27.213448,0,0.0,59.608696,60.861355,30.186602,8.952052,67.384,31.67384,0.9421583,2361,2008,2550,2799,30.24696,40.206806,29.546228,46.358555,53.641445,53.129677,46.870327,17.523102,43.24431,38.22966,26.735407,0,0,Bronze 2 Division 3,7
0,0,0,0,98,0,178.499,23.15,1056,630,634,422,65,448,33.03189,10.218053,70.61005,15.020433,0.8377117,13.5318165,0,0.0,56.695652,66.08305,29.79053,4.1264176,69.08074,29.745903,1.1733514,2169,1840,2344,2725,33.247585,34.751682,32.000736,46.007454,53.992542,58.33158,41.668415,27.15799,38.37052,45.131847,24.537977,1,0,Bronze 2 Division 3,7
0,0,1,0,142,0,217.2841,66.5,1219,150,792,427,325,65,2.0795581,19.081432,5.7507043,13.5675125,35.423153,45.258633,90,0.22,54.217392,63.925716,31.376318,4.697968,57.96704,40.189953,1.8430054,3991,4280,3882,4494,84.917175,2.2528124,12.830007,92.7043,7.295701,78.568,21.432003,58.613827,15.834349,34.193874,41.59116,2,0,Gold 2 Division 3,31
0,0,0,1,112,0,157.91331,49.61,895,601,382,513,149,465,9.721814,24.186909,36.395626,9.456192,14.358723,39.78945,1,0.77,53.565216,73.810196,21.00717,5.182634,72.70366,26.675322,0.6210128,2289,2284,2289,2495,27.920172,41.675606,30.404222,39.386326,60.61367,59.761192,40.238808,19.026052,47.52103,27.965652,31.817915,1,2,Bronze 3 Division 1,9
0,0,0,1,104,0,193.90695,45.64,1099,596,599,500,200,14,7.478092,5.351997,33.456562,22.679028,18.809254,25.055153,24,0.16,53.826088,67.5498,29.240414,3.2097874,57.792816,41.735558,0.47161958,2218,2388,1827,2371,29.25151,39.274815,31.473671,45.339287,54.660713,71.34495,28.65505,26.142447,28.730225,33.170616,31.759102,0,0,Bronze 3 Division 1,9
9,6,1,0,1058,1,409.86884,50.41,2323,418,1917,406,498,154,6.7105803,20.199377,29.50755,19.984144,24.44992,26.058393,45,0.15,64.478264,48.33287,39.861305,11.805825,59.51899,37.393547,3.0874643,2255,2265,2219,2795,41.112347,30.041609,28.846046,54.380028,45.619972,87.23162,12.768377,55.519615,22.525436,37.463978,37.052284,0,0,Bronze 3 Division 1,9
3,2,3,0,603,1,315.9063,43.57,1850,526,1326,524,296,318,9.844324,14.395082,37.534855,22.269981,21.328997,18.86617,31,0.12,62.869564,51.046646,38.444984,10.508369,60.63274,33.09857,6.26869,2827,2567,3051,3651,58.54899,16.78777,24.663239,71.800674,28.199324,70.3977,29.602303,31.960611,34.749695,32.558273,33.838974,0,1,Grand Champion 2 Division 1,77
1,0,4,1,471,0,496.3998,57.6,2907,554,2207,700,509,619,12.1979685,5.4358654,29.538908,22.207645,20.277168,27.976274,73,0.1,71.08696,38.479416,36.36593,25.154663,51.242863,43.57575,5.181391,2888,2799,2958,3727,56.51663,13.467137,30.016237,72.7998,27.200203,62.86074,37.139256,31.27757,39.47406,37.851837,35.973476,0,2,Grand Champion 2 Division 1,77
2,0,2,1,311,0,373.62326,43.72,2188,501,1436,752,183,303,16.156757,6.4177365,38.844032,26.326677,12.16603,22.663267,56,0.17,67.73913,42.59472,38.90118,18.504103,53.078884,43.737225,3.183893,2906,2990,2851,3638,61.42925,12.990395,25.580353,76.59824,23.401752,74.05769,25.942314,40.555542,26.894726,31.07835,34.408173,1,2,Grand Champion 2 Division 1,77
2,1,0,0,240,0,432.30478,47.39,2349,652,1831,518,300,115,17.268879,4.0672355,29.781939,23.731607,18.623821,27.86263,43,0.18,58.869564,52.56383,40.73795,6.6982183,59.471275,38.394527,2.1342015,3009,3142,2714,3521,45.656242,25.709894,28.633871,61.106922,38.893074,82.069756,17.930244,57.879887,22.483286,26.37875,48.70867,0,1,Platinum 3 Division 3,47
6,2,2,0,547,1,375.06903,48.64,2038,564,1704,334,95,272,11.888841,11.407275,31.181646,21.492771,20.813953,26.511627,67,0.12,64.82609,47.09045,42.505074,10.4044695,59.072174,37.4776,3.4502332,2635,2490,2857,3311,32.55967,33.945694,33.49464,48.684174,51.31583,75.13816,24.861847,28.096437,31.83854,32.850746,31.562483,1,1,Platinum 3 Division 3,47
6,0,0,2,304,0,219.37305,41.51,1192,521,665,527,134,277,17.216736,9.6865225,40.92412,26.382694,18.364126,14.329055,16,0.25,54.0,72.89432,23.86686,3.238818,70.85275,28.370382,0.7768614,2268,2215,2339,3131,24.686268,39.109,36.204735,40.91072,59.08928,68.018166,31.981834,18.741182,45.457336,40.426968,24.5077,2,1,Platinum 3 Division 3,47
0,0,0,0,64,0,81.097466,42.82,535,146,187,348,12,245,7.569097,2.5617707,25.549028,28.960388,33.543587,11.946992,0,0.0,44.695652,87.47293,10.682212,1.8448659,70.771774,28.001556,1.2266653,2349,2284,2354,3202,49.89534,18.561066,31.543592,63.752525,36.247475,50.641323,49.358677,42.190895,61.21469,44.641502,58.6125,0,0,Bronze 2 Division 3,7
1,1,4,0,491,0,252.78708,34.77,1232,219,638,594,62,111,29.457628,5.167225,54.059406,24.455446,5.2310233,16.254126,29,0.13,62.652172,56.752712,31.9293,11.317991,61.630856,37.574867,0.7942708,3107,3034,3206,3610,51.616158,17.082775,31.301062,68.60779,31.392204,69.64192,30.358072,35.633675,30.401476,30.0937,31.666779,2,0,Champion 3 Division 1,69
3,0,1,1,245,0,398.67313,49.63,1943,407,1168,775,210,123,9.472676,7.1643524,29.972183,27.649874,20.783484,21.594448,43,0.09,66.82609,44.962982,42.458336,12.578678,56.359245,37.809807,5.830941,3027,2931,3150,3702,50.503864,16.811792,32.68434,68.64299,31.35701,70.90304,29.096956,37.069965,30.640858,36.933178,32.248135,0,0,Champion 3 Division 1,69
4,0,0,0,114,0,372.8199,49.05,1817,216,1421,396,216,149,10.095068,14.356063,35.60154,20.267275,14.10016,30.031021,52,0.14,64.695656,51.752937,34.93389,13.313161,61.15113,33.418846,5.430028,3123,2930,3340,3715,45.23778,19.663883,35.098335,65.37525,34.624744,64.88736,35.112648,29.03358,38.677242,32.79529,38.33527,0,1,Champion 3 Division 1,69
